time,id,location
2023-03-01 10:36:00,1186,entrance
2023-03-01 10:36:00,1211,spices
2023-03-01 10:36:00,1176,dairy
2023-03-01 10:36:00,647,drinks
2023-03-01 10:36:00,1087,fruit
2023-03-01 10:36:00,1172,dairy
2023-03-01 10:36:00,461,fruit
2023-03-01 10:37:00,461,fruit
2023-03-01 10:37:00,647,drinks
2023-03-01 10:37:00,1454,entrance
2023-03-01 10:37:00,3,dairy
2023-03-01 10:37:00,753,checkout
2023-03-01 10:37:00,1186,fruit
2023-03-01 10:37:00,1087,checkout
2023-03-01 10:37:00,1211,spices
2023-03-01 10:37:00,1176,dairy
2023-03-01 10:37:00,1172,dairy
2023-03-01 10:38:00,647,drinks
2023-03-01 10:38:00,461,fruit
2023-03-01 10:38:00,1172,checkout
2023-03-01 10:38:00,355,entrance
2023-03-01 10:38:00,1176,checkout
2023-03-01 10:38:00,1211,checkout
2023-03-01 10:38:00,1454,fruit
2023-03-01 10:38:00,3,dairy
2023-03-01 10:38:00,1186,fruit
2023-03-01 10:39:00,1186,fruit
2023-03-01 10:39:00,647,drinks
2023-03-01 10:39:00,1371,entrance
2023-03-01 10:39:00,3,dairy
2023-03-01 10:39:00,355,dairy
2023-03-01 10:39:00,1454,fruit
2023-03-01 10:39:00,461,dairy
2023-03-01 10:39:00,1479,entrance
2023-03-01 10:39:00,850,entrance
2023-03-01 10:40:00,1454,fruit
2023-03-01 10:40:00,1186,drinks
2023-03-01 10:40:00,3,spices
2023-03-01 10:40:00,355,spices
2023-03-01 10:40:00,853,entrance
2023-03-01 10:40:00,850,dairy
2023-03-01 10:40:00,1371,dairy
2023-03-01 10:40:00,1291,entrance
2023-03-01 10:40:00,1479,fruit
2023-03-01 10:40:00,647,checkout
2023-03-01 10:40:00,461,dairy
2023-03-01 10:41:00,1371,dairy
2023-03-01 10:41:00,850,dairy
2023-03-01 10:41:00,853,dairy
2023-03-01 10:41:00,461,dairy
2023-03-01 10:41:00,3,dairy
2023-03-01 10:41:00,355,spices
2023-03-01 10:41:00,1454,fruit
2023-03-01 10:41:00,1479,fruit
2023-03-01 10:41:00,1291,drinks
2023-03-01 10:41:00,1186,checkout
2023-03-01 10:42:00,3,dairy
2023-03-01 10:42:00,853,dairy
2023-03-01 10:42:00,1479,dairy
2023-03-01 10:42:00,850,checkout
2023-03-01 10:42:00,355,drinks
2023-03-01 10:42:00,1371,dairy
2023-03-01 10:42:00,461,dairy
2023-03-01 10:42:00,1291,drinks
2023-03-01 10:42:00,1454,fruit
2023-03-01 10:43:00,1479,dairy
2023-03-01 10:43:00,461,dairy
2023-03-01 10:43:00,3,dairy
2023-03-01 10:43:00,853,fruit
2023-03-01 10:43:00,1291,drinks
2023-03-01 10:43:00,355,spices
2023-03-01 10:43:00,434,entrance
2023-03-01 10:43:00,1371,dairy
2023-03-01 10:43:00,1454,fruit
2023-03-01 10:43:00,1169,entrance
2023-03-01 10:44:00,853,spices
2023-03-01 10:44:00,434,dairy
2023-03-01 10:44:00,3,checkout
2023-03-01 10:44:00,355,dairy
2023-03-01 10:44:00,1371,dairy
2023-03-01 10:44:00,1169,spices
2023-03-01 10:44:00,1479,dairy
2023-03-01 10:44:00,461,dairy
2023-03-01 10:44:00,1291,drinks
2023-03-01 10:44:00,1454,checkout
2023-03-01 10:45:00,1291,fruit
2023-03-01 10:45:00,434,spices
2023-03-01 10:45:00,1479,dairy
2023-03-01 10:45:00,1310,entrance
2023-03-01 10:45:00,461,dairy
2023-03-01 10:45:00,853,dairy
2023-03-01 10:45:00,355,drinks
2023-03-01 10:45:00,1371,dairy
2023-03-01 10:45:00,1169,drinks
2023-03-01 10:46:00,1310,fruit
2023-03-01 10:46:00,1479,dairy
2023-03-01 10:46:00,461,dairy
2023-03-01 10:46:00,724,entrance
2023-03-01 10:46:00,1371,dairy
2023-03-01 10:46:00,853,dairy
2023-03-01 10:46:00,1169,checkout
2023-03-01 10:46:00,355,drinks
2023-03-01 10:46:00,434,dairy
2023-03-01 10:46:00,914,entrance
2023-03-01 10:46:00,1291,fruit
2023-03-01 10:46:00,27,entrance
2023-03-01 10:47:00,853,dairy
2023-03-01 10:47:00,914,dairy
2023-03-01 10:47:00,1310,fruit
2023-03-01 10:47:00,724,dairy
2023-03-01 10:47:00,1291,fruit
2023-03-01 10:47:00,27,fruit
2023-03-01 10:47:00,355,checkout
2023-03-01 10:47:00,461,dairy
2023-03-01 10:47:00,434,dairy
2023-03-01 10:47:00,1479,spices
2023-03-01 10:47:00,717,entrance
2023-03-01 10:47:00,1371,dairy
2023-03-01 10:48:00,717,dairy
2023-03-01 10:48:00,461,spices
2023-03-01 10:48:00,914,dairy
2023-03-01 10:48:00,1371,drinks
2023-03-01 10:48:00,445,entrance
2023-03-01 10:48:00,27,fruit
2023-03-01 10:48:00,1238,entrance
2023-03-01 10:48:00,1310,fruit
2023-03-01 10:48:00,1291,fruit
2023-03-01 10:48:00,853,dairy
2023-03-01 10:48:00,1479,drinks
2023-03-01 10:48:00,434,dairy
2023-03-01 10:48:00,724,dairy
2023-03-01 10:49:00,461,spices
2023-03-01 10:49:00,1371,drinks
2023-03-01 10:49:00,1479,drinks
2023-03-01 10:49:00,717,dairy
2023-03-01 10:49:00,914,spices
2023-03-01 10:49:00,1291,checkout
2023-03-01 10:49:00,1310,fruit
2023-03-01 10:49:00,27,fruit
2023-03-01 10:49:00,445,fruit
2023-03-01 10:49:00,1238,fruit
2023-03-01 10:49:00,853,dairy
2023-03-01 10:49:00,931,entrance
2023-03-01 10:49:00,434,dairy
2023-03-01 10:49:00,724,dairy
2023-03-01 10:50:00,445,checkout
2023-03-01 10:50:00,853,dairy
2023-03-01 10:50:00,1371,checkout
2023-03-01 10:50:00,434,dairy
2023-03-01 10:50:00,27,checkout
2023-03-01 10:50:00,717,drinks
2023-03-01 10:50:00,914,drinks
2023-03-01 10:50:00,1479,checkout
2023-03-01 10:50:00,1238,fruit
2023-03-01 10:50:00,724,dairy
2023-03-01 10:50:00,1310,spices
2023-03-01 10:50:00,461,spices
2023-03-01 10:50:00,931,dairy
2023-03-01 10:51:00,717,drinks
2023-03-01 10:51:00,724,dairy
2023-03-01 10:51:00,853,dairy
2023-03-01 10:51:00,434,dairy
2023-03-01 10:51:00,1310,checkout
2023-03-01 10:51:00,1238,drinks
2023-03-01 10:51:00,931,dairy
2023-03-01 10:51:00,461,fruit
2023-03-01 10:51:00,914,checkout
2023-03-01 10:52:00,461,checkout
2023-03-01 10:52:00,931,drinks
2023-03-01 10:52:00,989,entrance
2023-03-01 10:52:00,853,fruit
2023-03-01 10:52:00,1238,drinks
2023-03-01 10:52:00,724,dairy
2023-03-01 10:52:00,717,drinks
2023-03-01 10:52:00,434,dairy
2023-03-01 10:53:00,575,entrance
2023-03-01 10:53:00,1238,drinks
2023-03-01 10:53:00,853,fruit
2023-03-01 10:53:00,724,dairy
2023-03-01 10:53:00,434,dairy
2023-03-01 10:53:00,989,drinks
2023-03-01 10:53:00,717,drinks
2023-03-01 10:53:00,931,spices
2023-03-01 10:54:00,1238,drinks
2023-03-01 10:54:00,931,spices
2023-03-01 10:54:00,717,drinks
2023-03-01 10:54:00,575,drinks
2023-03-01 10:54:00,989,drinks
2023-03-01 10:54:00,853,fruit
2023-03-01 10:54:00,724,dairy
2023-03-01 10:54:00,434,dairy
2023-03-01 10:54:00,1380,entrance
2023-03-01 10:55:00,931,dairy
2023-03-01 10:55:00,717,drinks
2023-03-01 10:55:00,724,dairy
2023-03-01 10:55:00,989,fruit
2023-03-01 10:55:00,348,entrance
2023-03-01 10:55:00,575,spices
2023-03-01 10:55:00,1238,drinks
2023-03-01 10:55:00,1380,fruit
2023-03-01 10:55:00,434,dairy
2023-03-01 10:55:00,853,fruit
2023-03-01 10:56:00,1380,dairy
2023-03-01 10:56:00,41,entrance
2023-03-01 10:56:00,717,spices
2023-03-01 10:56:00,434,dairy
2023-03-01 10:56:00,989,fruit
2023-03-01 10:56:00,853,fruit
2023-03-01 10:56:00,348,spices
2023-03-01 10:56:00,724,dairy
2023-03-01 10:56:00,575,dairy
2023-03-01 10:56:00,1238,drinks
2023-03-01 10:56:00,931,dairy
2023-03-01 10:57:00,434,dairy
2023-03-01 10:57:00,853,fruit
2023-03-01 10:57:00,771,entrance
2023-03-01 10:57:00,867,entrance
2023-03-01 10:57:00,41,fruit
2023-03-01 10:57:00,1238,drinks
2023-03-01 10:57:00,724,dairy
2023-03-01 10:57:00,717,checkout
2023-03-01 10:57:00,1360,entrance
2023-03-01 10:57:00,596,entrance
2023-03-01 10:57:00,989,checkout
2023-03-01 10:57:00,1380,dairy
2023-03-01 10:57:00,349,entrance
2023-03-01 10:57:00,575,dairy
2023-03-01 10:57:00,348,drinks
2023-03-01 10:57:00,931,dairy
2023-03-01 10:58:00,434,dairy
2023-03-01 10:58:00,596,dairy
2023-03-01 10:58:00,1380,checkout
2023-03-01 10:58:00,1360,dairy
2023-03-01 10:58:00,931,dairy
2023-03-01 10:58:00,724,dairy
2023-03-01 10:58:00,1238,drinks
2023-03-01 10:58:00,853,fruit
2023-03-01 10:58:00,867,drinks
2023-03-01 10:58:00,349,fruit
2023-03-01 10:58:00,348,drinks
2023-03-01 10:58:00,771,dairy
2023-03-01 10:58:00,575,drinks
2023-03-01 10:58:00,41,fruit
2023-03-01 10:59:00,1360,checkout
2023-03-01 10:59:00,519,entrance
2023-03-01 10:59:00,724,drinks
2023-03-01 10:59:00,41,checkout
2023-03-01 10:59:00,867,checkout
2023-03-01 10:59:00,59,entrance
2023-03-01 10:59:00,1238,fruit
2023-03-01 10:59:00,349,dairy
2023-03-01 10:59:00,434,fruit
2023-03-01 10:59:00,575,drinks
2023-03-01 10:59:00,853,fruit
2023-03-01 10:59:00,348,drinks
2023-03-01 10:59:00,771,dairy
2023-03-01 10:59:00,931,dairy
2023-03-01 10:59:00,596,spices
2023-03-01 11:00:00,575,drinks
2023-03-01 11:00:00,1238,fruit
2023-03-01 11:00:00,853,fruit
2023-03-01 11:00:00,434,fruit
2023-03-01 11:00:00,596,spices
2023-03-01 11:00:00,950,entrance
2023-03-01 11:00:00,519,spices
2023-03-01 11:00:00,738,entrance
2023-03-01 11:00:00,59,fruit
2023-03-01 11:00:00,931,dairy
2023-03-01 11:00:00,1272,entrance
2023-03-01 11:00:00,349,dairy
2023-03-01 11:00:00,799,entrance
2023-03-01 11:00:00,771,dairy
2023-03-01 11:00:00,348,drinks
2023-03-01 11:00:00,724,drinks
2023-03-01 11:01:00,349,dairy
2023-03-01 11:01:00,575,drinks
2023-03-01 11:01:00,799,drinks
2023-03-01 11:01:00,596,spices
2023-03-01 11:01:00,853,checkout
2023-03-01 11:01:00,59,spices
2023-03-01 11:01:00,771,dairy
2023-03-01 11:01:00,348,drinks
2023-03-01 11:01:00,984,entrance
2023-03-01 11:01:00,519,spices
2023-03-01 11:01:00,931,dairy
2023-03-01 11:01:00,1238,checkout
2023-03-01 11:01:00,434,drinks
2023-03-01 11:01:00,441,entrance
2023-03-01 11:01:00,738,spices
2023-03-01 11:01:00,724,drinks
2023-03-01 11:01:00,950,fruit
2023-03-01 11:01:00,435,entrance
2023-03-01 11:01:00,1272,fruit
2023-03-01 11:02:00,950,checkout
2023-03-01 11:02:00,931,dairy
2023-03-01 11:02:00,441,drinks
2023-03-01 11:02:00,771,dairy
2023-03-01 11:02:00,724,spices
2023-03-01 11:02:00,348,drinks
2023-03-01 11:02:00,575,spices
2023-03-01 11:02:00,596,fruit
2023-03-01 11:02:00,435,drinks
2023-03-01 11:02:00,349,dairy
2023-03-01 11:02:00,984,drinks
2023-03-01 11:02:00,799,checkout
2023-03-01 11:02:00,738,spices
2023-03-01 11:02:00,59,drinks
2023-03-01 11:02:00,519,fruit
2023-03-01 11:02:00,1272,fruit
2023-03-01 11:02:00,434,checkout
2023-03-01 11:03:00,348,fruit
2023-03-01 11:03:00,738,spices
2023-03-01 11:03:00,771,dairy
2023-03-01 11:03:00,724,drinks
2023-03-01 11:03:00,1272,checkout
2023-03-01 11:03:00,984,drinks
2023-03-01 11:03:00,575,spices
2023-03-01 11:03:00,931,dairy
2023-03-01 11:03:00,435,drinks
2023-03-01 11:03:00,349,dairy
2023-03-01 11:03:00,596,fruit
2023-03-01 11:03:00,59,drinks
2023-03-01 11:03:00,441,checkout
2023-03-01 11:03:00,519,fruit
2023-03-01 11:04:00,931,dairy
2023-03-01 11:04:00,771,dairy
2023-03-01 11:04:00,519,checkout
2023-03-01 11:04:00,984,drinks
2023-03-01 11:04:00,348,fruit
2023-03-01 11:04:00,575,dairy
2023-03-01 11:04:00,435,drinks
2023-03-01 11:04:00,349,dairy
2023-03-01 11:04:00,59,checkout
2023-03-01 11:04:00,738,dairy
2023-03-01 11:04:00,915,entrance
2023-03-01 11:04:00,1466,entrance
2023-03-01 11:04:00,724,drinks
2023-03-01 11:04:00,596,fruit
2023-03-01 11:05:00,575,spices
2023-03-01 11:05:00,1466,dairy
2023-03-01 11:05:00,724,drinks
2023-03-01 11:05:00,349,dairy
2023-03-01 11:05:00,915,drinks
2023-03-01 11:05:00,984,checkout
2023-03-01 11:05:00,738,dairy
2023-03-01 11:05:00,435,checkout
2023-03-01 11:05:00,348,spices
2023-03-01 11:05:00,771,checkout
2023-03-01 11:05:00,1121,entrance
2023-03-01 11:05:00,260,entrance
2023-03-01 11:05:00,253,entrance
2023-03-01 11:05:00,596,fruit
2023-03-01 11:05:00,931,dairy
2023-03-01 11:06:00,1121,dairy
2023-03-01 11:06:00,348,dairy
2023-03-01 11:06:00,260,dairy
2023-03-01 11:06:00,349,dairy
2023-03-01 11:06:00,253,drinks
2023-03-01 11:06:00,394,entrance
2023-03-01 11:06:00,724,drinks
2023-03-01 11:06:00,1466,dairy
2023-03-01 11:06:00,575,spices
2023-03-01 11:06:00,738,dairy
2023-03-01 11:06:00,915,fruit
2023-03-01 11:06:00,596,drinks
2023-03-01 11:06:00,931,dairy
2023-03-01 11:07:00,738,dairy
2023-03-01 11:07:00,931,dairy
2023-03-01 11:07:00,394,dairy
2023-03-01 11:07:00,1121,dairy
2023-03-01 11:07:00,1466,drinks
2023-03-01 11:07:00,575,dairy
2023-03-01 11:07:00,260,dairy
2023-03-01 11:07:00,111,entrance
2023-03-01 11:07:00,596,checkout
2023-03-01 11:07:00,349,dairy
2023-03-01 11:07:00,348,dairy
2023-03-01 11:07:00,915,fruit
2023-03-01 11:07:00,253,drinks
2023-03-01 11:07:00,724,fruit
2023-03-01 11:08:00,724,dairy
2023-03-01 11:08:00,349,fruit
2023-03-01 11:08:00,394,drinks
2023-03-01 11:08:00,1121,dairy
2023-03-01 11:08:00,348,dairy
2023-03-01 11:08:00,1466,fruit
2023-03-01 11:08:00,738,dairy
2023-03-01 11:08:00,575,dairy
2023-03-01 11:08:00,253,checkout
2023-03-01 11:08:00,931,dairy
2023-03-01 11:08:00,260,checkout
2023-03-01 11:08:00,111,drinks
2023-03-01 11:08:00,915,fruit
2023-03-01 11:09:00,1121,checkout
2023-03-01 11:09:00,394,checkout
2023-03-01 11:09:00,724,drinks
2023-03-01 11:09:00,1466,fruit
2023-03-01 11:09:00,738,dairy
2023-03-01 11:09:00,931,dairy
2023-03-01 11:09:00,349,fruit
2023-03-01 11:09:00,575,dairy
2023-03-01 11:09:00,348,dairy
2023-03-01 11:09:00,915,fruit
2023-03-01 11:09:00,111,drinks
2023-03-01 11:10:00,349,fruit
2023-03-01 11:10:00,738,drinks
2023-03-01 11:10:00,111,spices
2023-03-01 11:10:00,348,dairy
2023-03-01 11:10:00,1466,fruit
2023-03-01 11:10:00,724,checkout
2023-03-01 11:10:00,915,spices
2023-03-01 11:10:00,931,dairy
2023-03-01 11:10:00,575,spices
2023-03-01 11:11:00,349,fruit
2023-03-01 11:11:00,111,drinks
2023-03-01 11:11:00,915,spices
2023-03-01 11:11:00,1466,dairy
2023-03-01 11:11:00,931,dairy
2023-03-01 11:11:00,738,drinks
2023-03-01 11:11:00,575,spices
2023-03-01 11:11:00,348,checkout
2023-03-01 11:12:00,738,spices
2023-03-01 11:12:00,349,fruit
2023-03-01 11:12:00,575,dairy
2023-03-01 11:12:00,931,dairy
2023-03-01 11:12:00,1466,dairy
2023-03-01 11:12:00,111,drinks
2023-03-01 11:12:00,915,drinks
2023-03-01 11:13:00,1466,checkout
2023-03-01 11:13:00,684,entrance
2023-03-01 11:13:00,915,drinks
2023-03-01 11:13:00,349,fruit
2023-03-01 11:13:00,111,drinks
2023-03-01 11:13:00,931,dairy
2023-03-01 11:13:00,575,dairy
2023-03-01 11:13:00,738,fruit
2023-03-01 11:14:00,684,fruit
2023-03-01 11:14:00,35,entrance
2023-03-01 11:14:00,185,entrance
2023-03-01 11:14:00,349,fruit
2023-03-01 11:14:00,111,drinks
2023-03-01 11:14:00,575,drinks
2023-03-01 11:14:00,931,dairy
2023-03-01 11:14:00,738,fruit
2023-03-01 11:14:00,915,drinks
2023-03-01 11:15:00,684,fruit
2023-03-01 11:15:00,35,spices
2023-03-01 11:15:00,111,checkout
2023-03-01 11:15:00,915,spices
2023-03-01 11:15:00,185,spices
2023-03-01 11:15:00,738,fruit
2023-03-01 11:15:00,931,dairy
2023-03-01 11:15:00,349,fruit
2023-03-01 11:15:00,575,drinks
2023-03-01 11:16:00,575,drinks
2023-03-01 11:16:00,185,checkout
2023-03-01 11:16:00,931,dairy
2023-03-01 11:16:00,349,checkout
2023-03-01 11:16:00,915,checkout
2023-03-01 11:16:00,35,fruit
2023-03-01 11:16:00,684,dairy
2023-03-01 11:16:00,738,drinks
2023-03-01 11:16:00,806,entrance
2023-03-01 11:17:00,575,fruit
2023-03-01 11:17:00,1058,entrance
2023-03-01 11:17:00,931,dairy
2023-03-01 11:17:00,738,drinks
2023-03-01 11:17:00,806,spices
2023-03-01 11:17:00,684,checkout
2023-03-01 11:17:00,35,checkout
2023-03-01 11:18:00,931,dairy
2023-03-01 11:18:00,738,drinks
2023-03-01 11:18:00,1187,entrance
2023-03-01 11:18:00,550,entrance
2023-03-01 11:18:00,806,drinks
2023-03-01 11:18:00,1058,fruit
2023-03-01 11:18:00,575,checkout
2023-03-01 11:19:00,1058,checkout
2023-03-01 11:19:00,1187,dairy
2023-03-01 11:19:00,738,drinks
2023-03-01 11:19:00,931,spices
2023-03-01 11:19:00,550,dairy
2023-03-01 11:19:00,806,drinks
2023-03-01 11:19:00,155,entrance
2023-03-01 11:20:00,968,entrance
2023-03-01 11:20:00,806,drinks
2023-03-01 11:20:00,931,fruit
2023-03-01 11:20:00,738,checkout
2023-03-01 11:20:00,155,dairy
2023-03-01 11:20:00,1187,dairy
2023-03-01 11:20:00,550,dairy
2023-03-01 11:21:00,1187,dairy
2023-03-01 11:21:00,968,fruit
2023-03-01 11:21:00,1103,entrance
2023-03-01 11:21:00,155,dairy
2023-03-01 11:21:00,806,checkout
2023-03-01 11:21:00,931,fruit
2023-03-01 11:21:00,550,fruit
2023-03-01 11:22:00,968,checkout
2023-03-01 11:22:00,155,dairy
2023-03-01 11:22:00,1187,dairy
2023-03-01 11:22:00,1103,drinks
2023-03-01 11:22:00,550,fruit
2023-03-01 11:22:00,931,dairy
2023-03-01 11:23:00,919,entrance
2023-03-01 11:23:00,155,dairy
2023-03-01 11:23:00,1262,entrance
2023-03-01 11:23:00,550,dairy
2023-03-01 11:23:00,1187,dairy
2023-03-01 11:23:00,305,entrance
2023-03-01 11:23:00,931,dairy
2023-03-01 11:23:00,1103,drinks
2023-03-01 11:24:00,931,dairy
2023-03-01 11:24:00,155,dairy
2023-03-01 11:24:00,305,fruit
2023-03-01 11:24:00,1262,drinks
2023-03-01 11:24:00,1103,drinks
2023-03-01 11:24:00,919,drinks
2023-03-01 11:24:00,1187,dairy
2023-03-01 11:24:00,550,drinks
2023-03-01 11:25:00,919,drinks
2023-03-01 11:25:00,1187,dairy
2023-03-01 11:25:00,550,drinks
2023-03-01 11:25:00,1103,checkout
2023-03-01 11:25:00,1262,checkout
2023-03-01 11:25:00,931,dairy
2023-03-01 11:25:00,155,drinks
2023-03-01 11:25:00,305,fruit
2023-03-01 11:26:00,1187,fruit
2023-03-01 11:26:00,550,spices
2023-03-01 11:26:00,931,dairy
2023-03-01 11:26:00,155,fruit
2023-03-01 11:26:00,919,drinks
2023-03-01 11:26:00,305,checkout
2023-03-01 11:26:00,1264,entrance
2023-03-01 11:27:00,894,entrance
2023-03-01 11:27:00,678,entrance
2023-03-01 11:27:00,928,entrance
2023-03-01 11:27:00,1264,drinks
2023-03-01 11:27:00,931,dairy
2023-03-01 11:27:00,1187,spices
2023-03-01 11:27:00,37,entrance
2023-03-01 11:27:00,550,checkout
2023-03-01 11:27:00,155,checkout
2023-03-01 11:27:00,919,checkout
2023-03-01 11:28:00,1264,drinks
2023-03-01 11:28:00,37,spices
2023-03-01 11:28:00,928,dairy
2023-03-01 11:28:00,931,drinks
2023-03-01 11:28:00,894,fruit
2023-03-01 11:28:00,678,dairy
2023-03-01 11:28:00,1187,dairy
2023-03-01 11:28:00,65,entrance
2023-03-01 11:29:00,678,spices
2023-03-01 11:29:00,931,drinks
2023-03-01 11:29:00,1264,spices
2023-03-01 11:29:00,1187,dairy
2023-03-01 11:29:00,928,dairy
2023-03-01 11:29:00,37,spices
2023-03-01 11:29:00,824,entrance
2023-03-01 11:29:00,65,drinks
2023-03-01 11:29:00,894,fruit
2023-03-01 11:30:00,65,drinks
2023-03-01 11:30:00,1187,dairy
2023-03-01 11:30:00,37,spices
2023-03-01 11:30:00,1264,checkout
2023-03-01 11:30:00,824,drinks
2023-03-01 11:30:00,928,dairy
2023-03-01 11:30:00,931,drinks
2023-03-01 11:30:00,678,drinks
2023-03-01 11:30:00,894,fruit
2023-03-01 11:31:00,678,drinks
2023-03-01 11:31:00,65,drinks
2023-03-01 11:31:00,894,checkout
2023-03-01 11:31:00,824,drinks
2023-03-01 11:31:00,1187,dairy
2023-03-01 11:31:00,931,dairy
2023-03-01 11:31:00,98,entrance
2023-03-01 11:31:00,928,dairy
2023-03-01 11:31:00,37,spices
2023-03-01 11:32:00,824,drinks
2023-03-01 11:32:00,928,dairy
2023-03-01 11:32:00,98,fruit
2023-03-01 11:32:00,931,dairy
2023-03-01 11:32:00,678,checkout
2023-03-01 11:32:00,65,drinks
2023-03-01 11:32:00,73,entrance
2023-03-01 11:32:00,37,drinks
2023-03-01 11:32:00,1187,dairy
2023-03-01 11:33:00,931,dairy
2023-03-01 11:33:00,37,checkout
2023-03-01 11:33:00,65,drinks
2023-03-01 11:33:00,928,dairy
2023-03-01 11:33:00,1187,dairy
2023-03-01 11:33:00,73,fruit
2023-03-01 11:33:00,824,checkout
2023-03-01 11:33:00,98,fruit
2023-03-01 11:34:00,931,dairy
2023-03-01 11:34:00,73,fruit
2023-03-01 11:34:00,98,checkout
2023-03-01 11:34:00,1187,dairy
2023-03-01 11:34:00,65,drinks
2023-03-01 11:34:00,928,dairy
2023-03-01 11:35:00,73,drinks
2023-03-01 11:35:00,931,dairy
2023-03-01 11:35:00,928,dairy
2023-03-01 11:35:00,65,drinks
2023-03-01 11:35:00,1187,dairy
2023-03-01 11:36:00,931,checkout
2023-03-01 11:36:00,826,entrance
2023-03-01 11:36:00,1187,spices
2023-03-01 11:36:00,928,checkout
2023-03-01 11:36:00,65,fruit
2023-03-01 11:36:00,73,drinks
2023-03-01 11:37:00,826,dairy
2023-03-01 11:37:00,1209,entrance
2023-03-01 11:37:00,65,fruit
2023-03-01 11:37:00,1343,entrance
2023-03-01 11:37:00,1187,checkout
2023-03-01 11:37:00,73,drinks
2023-03-01 11:37:00,465,entrance
2023-03-01 11:37:00,1319,entrance
2023-03-01 11:37:00,639,entrance
2023-03-01 11:38:00,1231,entrance
2023-03-01 11:38:00,826,dairy
2023-03-01 11:38:00,465,fruit
2023-03-01 11:38:00,73,drinks
2023-03-01 11:38:00,65,dairy
2023-03-01 11:38:00,1319,fruit
2023-03-01 11:38:00,639,drinks
2023-03-01 11:38:00,1209,spices
2023-03-01 11:38:00,1415,entrance
2023-03-01 11:38:00,1343,dairy
2023-03-01 11:38:00,1102,entrance
2023-03-01 11:39:00,65,dairy
2023-03-01 11:39:00,73,fruit
2023-03-01 11:39:00,1209,spices
2023-03-01 11:39:00,639,checkout
2023-03-01 11:39:00,826,dairy
2023-03-01 11:39:00,1102,spices
2023-03-01 11:39:00,1343,dairy
2023-03-01 11:39:00,465,fruit
2023-03-01 11:39:00,1231,spices
2023-03-01 11:39:00,1319,dairy
2023-03-01 11:39:00,1415,fruit
2023-03-01 11:40:00,1343,dairy
2023-03-01 11:40:00,465,dairy
2023-03-01 11:40:00,1231,spices
2023-03-01 11:40:00,65,checkout
2023-03-01 11:40:00,1319,drinks
2023-03-01 11:40:00,1209,dairy
2023-03-01 11:40:00,73,fruit
2023-03-01 11:40:00,1415,fruit
2023-03-01 11:40:00,1102,spices
2023-03-01 11:40:00,644,entrance
2023-03-01 11:40:00,826,fruit
2023-03-01 11:41:00,826,checkout
2023-03-01 11:41:00,644,drinks
2023-03-01 11:41:00,1209,checkout
2023-03-01 11:41:00,1102,spices
2023-03-01 11:41:00,1231,spices
2023-03-01 11:41:00,1343,drinks
2023-03-01 11:41:00,1319,drinks
2023-03-01 11:41:00,1415,spices
2023-03-01 11:41:00,73,fruit
2023-03-01 11:41:00,465,dairy
2023-03-01 11:42:00,465,dairy
2023-03-01 11:42:00,644,drinks
2023-03-01 11:42:00,1415,dairy
2023-03-01 11:42:00,1336,entrance
2023-03-01 11:42:00,1157,entrance
2023-03-01 11:42:00,1343,drinks
2023-03-01 11:42:00,777,entrance
2023-03-01 11:42:00,1102,spices
2023-03-01 11:42:00,1319,drinks
2023-03-01 11:42:00,73,fruit
2023-03-01 11:42:00,1231,spices
2023-03-01 11:43:00,613,entrance
2023-03-01 11:43:00,644,drinks
2023-03-01 11:43:00,1343,drinks
2023-03-01 11:43:00,1102,fruit
2023-03-01 11:43:00,777,fruit
2023-03-01 11:43:00,1157,dairy
2023-03-01 11:43:00,465,checkout
2023-03-01 11:43:00,1415,dairy
2023-03-01 11:43:00,1336,drinks
2023-03-01 11:43:00,73,fruit
2023-03-01 11:43:00,1231,spices
2023-03-01 11:43:00,1319,drinks
2023-03-01 11:44:00,1415,dairy
2023-03-01 11:44:00,1319,drinks
2023-03-01 11:44:00,613,dairy
2023-03-01 11:44:00,1157,dairy
2023-03-01 11:44:00,73,fruit
2023-03-01 11:44:00,1102,fruit
2023-03-01 11:44:00,1231,dairy
2023-03-01 11:44:00,1336,spices
2023-03-01 11:44:00,644,drinks
2023-03-01 11:44:00,777,spices
2023-03-01 11:44:00,1343,drinks
2023-03-01 11:45:00,1231,dairy
2023-03-01 11:45:00,1319,drinks
2023-03-01 11:45:00,613,drinks
2023-03-01 11:45:00,1102,checkout
2023-03-01 11:45:00,1157,drinks
2023-03-01 11:45:00,1415,dairy
2023-03-01 11:45:00,1343,fruit
2023-03-01 11:45:00,1206,entrance
2023-03-01 11:45:00,1258,entrance
2023-03-01 11:45:00,644,drinks
2023-03-01 11:45:00,777,dairy
2023-03-01 11:45:00,73,fruit
2023-03-01 11:45:00,1336,spices
2023-03-01 11:46:00,1157,drinks
2023-03-01 11:46:00,1258,spices
2023-03-01 11:46:00,777,dairy
2023-03-01 11:46:00,644,fruit
2023-03-01 11:46:00,613,spices
2023-03-01 11:46:00,1343,fruit
2023-03-01 11:46:00,73,fruit
2023-03-01 11:46:00,1231,dairy
2023-03-01 11:46:00,1415,spices
2023-03-01 11:46:00,1206,fruit
2023-03-01 11:46:00,1319,fruit
2023-03-01 11:46:00,1336,dairy
2023-03-01 11:47:00,1415,drinks
2023-03-01 11:47:00,1231,dairy
2023-03-01 11:47:00,1336,drinks
2023-03-01 11:47:00,1343,fruit
