time,location,new_id
11:45,fruit,11
11:45,spices,2
11:46,checkout,3
11:46,dairy,18
11:46,drinks,6
11:46,fruit,16
11:46,spices,8
11:47,checkout,10
11:47,dairy,15
11:47,drinks,8
11:47,fruit,13
11:47,spices,5
11:48,checkout,4
11:48,dairy,14
11:48,drinks,9
11:48,fruit,15
11:48,spices,5
11:49,checkout,5
11:49,dairy,12
11:49,drinks,6
11:49,fruit,22
11:49,spices,5
11:50,checkout,7
11:50,dairy,17
11:50,drinks,6
11:50,fruit,14
11:50,spices,4
11:51,checkout,5
11:51,dairy,23
11:51,drinks,5
11:51,fruit,12
11:51,spices,3
11:52,checkout,7
11:52,dairy,20
11:52,drinks,8
11:52,fruit,15
11:52,spices,4
11:53,checkout,6
11:53,dairy,21
11:53,drinks,10
11:53,fruit,18
11:53,spices,5
11:54,checkout,13
11:54,dairy,15
11:54,drinks,8
11:54,fruit,13
11:54,spices,5
11:55,checkout,5
11:55,dairy,17
11:55,drinks,4
11:55,fruit,15
11:55,spices,6
11:56,checkout,5
11:56,dairy,22
11:56,drinks,9
11:56,fruit,9
11:56,spices,3
11:57,checkout,12
11:57,dairy,11
11:57,drinks,5
11:57,fruit,10
11:57,spices,5
11:58,checkout,6
11:58,dairy,11
11:58,drinks,3
11:58,fruit,10
11:58,spices,6
11:59,checkout,6
11:59,dairy,11
11:59,drinks,4
11:59,fruit,11
11:59,spices,2
12:00,checkout,5
12:00,dairy,14
12:00,drinks,3
12:00,fruit,13
12:00,spices,2
12:01,checkout,3
12:01,dairy,15
12:01,drinks,5
12:01,fruit,11
12:01,spices,3
12:02,checkout,6
12:02,dairy,14
12:02,drinks,10
12:02,fruit,10
12:02,spices,5
12:03,checkout,8
12:03,dairy,15
12:03,drinks,10
12:03,fruit,9
12:03,spices,2
12:04,checkout,3
12:04,dairy,19
12:04,drinks,11
12:04,fruit,10
12:04,spices,7
12:05,checkout,9
12:05,dairy,18
12:05,drinks,12
12:05,fruit,10
12:05,spices,7
12:06,checkout,8
12:06,dairy,20
12:06,drinks,12
12:06,fruit,7
12:06,spices,4
12:07,checkout,7
12:07,dairy,18
12:07,drinks,13
12:07,fruit,9
12:07,spices,5
12:08,checkout,12
12:08,dairy,15
12:08,drinks,7
12:08,fruit,9
12:08,spices,6
12:09,checkout,5
12:09,dairy,13
12:09,drinks,10
12:09,fruit,6
12:09,spices,10
12:10,checkout,2
12:10,dairy,13
12:10,drinks,15
12:10,fruit,5
12:10,spices,6
12:11,checkout,9
12:11,dairy,9
12:11,drinks,11
12:11,fruit,10
12:11,spices,7
12:12,checkout,6
12:12,dairy,10
12:12,drinks,11
12:12,fruit,14
12:12,spices,7
12:13,checkout,8
12:13,dairy,19
12:13,drinks,9
12:13,fruit,11
12:13,spices,8
12:14,checkout,5
12:14,dairy,18
12:14,drinks,8
12:14,fruit,12
12:14,spices,7
12:15,checkout,9
12:15,dairy,17
12:15,drinks,11
12:15,fruit,10
12:15,spices,6
12:16,checkout,4
12:16,dairy,22
12:16,drinks,10
12:16,fruit,12
12:16,spices,1
12:17,checkout,11
12:17,dairy,21
12:17,drinks,5
12:17,fruit,13
12:17,spices,6
12:18,checkout,8
12:18,dairy,14
12:18,drinks,8
12:18,fruit,12
12:18,spices,4
12:19,checkout,6
12:19,dairy,12
12:19,drinks,6
12:19,fruit,17
12:19,spices,5
12:20,checkout,9
12:20,dairy,9
12:20,drinks,6
12:20,fruit,15
12:20,spices,1
12:21,checkout,7
12:21,dairy,14
12:21,drinks,4
12:21,fruit,10
12:21,spices,3
12:22,checkout,4
12:22,dairy,16
12:22,drinks,7
12:22,fruit,9
12:22,spices,4
12:23,checkout,7
12:23,dairy,15
12:23,drinks,7
12:23,fruit,8
12:23,spices,3
12:24,checkout,6
12:24,dairy,16
12:24,drinks,6
12:24,fruit,8
12:24,spices,2
12:25,checkout,4
12:25,dairy,15
12:25,drinks,8
12:25,fruit,8
12:25,spices,2
12:26,checkout,5
12:26,dairy,10
12:26,drinks,10
12:26,fruit,11
12:26,spices,5
12:27,checkout,10
12:27,dairy,11
12:27,drinks,9
12:27,fruit,9
12:27,spices,5
12:28,checkout,11
12:28,dairy,14
12:28,drinks,5
12:28,fruit,8
12:28,spices,6
12:29,checkout,4
12:29,dairy,13
12:29,drinks,5
12:29,fruit,6
12:29,spices,7
12:30,checkout,7
12:30,dairy,14
12:30,drinks,5
12:30,fruit,6
12:30,spices,5
12:31,checkout,5
12:31,dairy,11
12:31,drinks,7
12:31,fruit,8
12:31,spices,5
12:32,checkout,3
12:32,dairy,11
12:32,drinks,5
12:32,fruit,11
12:32,spices,6
12:33,checkout,4
12:33,dairy,12
12:33,drinks,5
12:33,fruit,10
12:33,spices,4
12:34,checkout,3
12:34,dairy,12
12:34,drinks,6
12:34,fruit,10
12:34,spices,2
12:35,checkout,5
12:35,dairy,14
12:35,drinks,9
12:35,fruit,6
12:35,spices,2
12:36,checkout,5
12:36,dairy,13
12:36,drinks,8
12:36,fruit,6
12:36,spices,5
12:37,checkout,7
12:37,dairy,11
12:37,drinks,8
12:37,fruit,10
12:37,spices,8
12:38,checkout,5
12:38,dairy,10
12:38,drinks,10
12:38,fruit,12
12:38,spices,6
12:39,checkout,6
12:39,dairy,14
12:39,drinks,14
12:39,fruit,8
12:39,spices,7
12:40,checkout,9
12:40,dairy,15
12:40,drinks,9
12:40,fruit,12
12:40,spices,7
12:41,checkout,6
12:41,dairy,12
12:41,drinks,14
12:41,fruit,10
12:41,spices,10
12:42,checkout,9
12:42,dairy,13
12:42,drinks,13
12:42,fruit,13
12:42,spices,7
12:43,checkout,11
12:43,dairy,12
12:43,drinks,10
12:43,fruit,14
12:43,spices,7
12:44,checkout,10
12:44,dairy,11
12:44,drinks,4
12:44,fruit,11
12:44,spices,10
12:45,checkout,9
12:45,dairy,11
12:45,drinks,6
12:45,fruit,13
12:45,spices,4
12:46,checkout,5
12:46,dairy,14
12:46,drinks,2
12:46,fruit,12
12:46,spices,9
12:47,checkout,3
12:47,dairy,20
12:47,drinks,2
12:47,fruit,14
12:47,spices,4
12:48,checkout,6
12:48,dairy,19
12:48,drinks,3
12:48,fruit,13
12:48,spices,8
12:49,checkout,6
12:49,dairy,20
12:49,drinks,6
12:49,fruit,9
12:49,spices,7
12:50,checkout,13
12:50,dairy,19
12:50,drinks,4
12:50,fruit,6
12:50,spices,4
12:51,checkout,3
12:51,dairy,19
12:51,drinks,6
12:51,fruit,7
12:51,spices,2
12:52,checkout,1
12:52,dairy,22
12:52,drinks,5
12:52,fruit,9
12:52,spices,3
12:53,checkout,3
12:53,dairy,20
12:53,drinks,3
12:53,fruit,11
12:53,spices,6
12:54,checkout,2
12:54,dairy,18
12:54,drinks,9
12:54,fruit,15
12:54,spices,8
12:55,checkout,9
12:55,dairy,21
12:55,drinks,12
12:55,fruit,12
12:55,spices,4
12:56,checkout,11
12:56,dairy,18
12:56,drinks,7
12:56,fruit,10
12:56,spices,7
12:57,checkout,6
12:57,dairy,20
12:57,drinks,6
12:57,fruit,12
12:57,spices,4
12:58,checkout,8
12:58,dairy,19
12:58,drinks,6
12:58,fruit,7
12:58,spices,6
12:59,checkout,3
12:59,dairy,17
12:59,drinks,7
12:59,fruit,7
12:59,spices,9
13:00,checkout,6
13:00,dairy,22
13:00,drinks,9
13:00,fruit,9
13:00,spices,5
13:01,checkout,8
13:01,dairy,20
13:01,drinks,9
13:01,fruit,7
13:01,spices,5
13:02,checkout,10
13:02,dairy,14
13:02,drinks,11
13:02,fruit,9
13:02,spices,3
13:03,checkout,5
13:03,dairy,14
13:03,drinks,9
13:03,fruit,6
13:03,spices,4
13:04,checkout,4
13:04,dairy,14
13:04,drinks,5
13:04,fruit,12
13:04,spices,3
13:05,checkout,3
13:05,dairy,15
13:05,drinks,10
13:05,fruit,14
13:05,spices,4
13:06,checkout,6
13:06,dairy,17
13:06,drinks,12
13:06,fruit,14
13:06,spices,5
13:07,checkout,12
13:07,dairy,16
13:07,drinks,13
13:07,fruit,13
13:07,spices,6
13:08,checkout,8
13:08,dairy,17
13:08,drinks,8
13:08,fruit,10
13:08,spices,8
13:09,checkout,7
13:09,dairy,13
13:09,drinks,6
13:09,fruit,17
13:09,spices,9
13:10,checkout,9
13:10,dairy,20
13:10,drinks,6
13:10,fruit,25
13:10,spices,9
13:11,checkout,8
13:11,dairy,22
13:11,drinks,10
13:11,fruit,18
13:11,spices,8
13:12,checkout,9
13:12,dairy,20
13:12,drinks,14
13:12,fruit,15
13:12,spices,11
13:13,checkout,6
13:13,dairy,23
13:13,drinks,12
13:13,fruit,17
13:13,spices,6
13:14,checkout,9
13:14,dairy,22
13:14,drinks,9
13:14,fruit,19
13:14,spices,6
13:15,checkout,9
13:15,dairy,23
13:15,drinks,10
13:15,fruit,22
13:15,spices,6
13:16,checkout,11
13:16,dairy,26
13:16,drinks,6
13:16,fruit,26
13:16,spices,9
13:17,checkout,8
13:17,dairy,24
13:17,drinks,11
13:17,fruit,23
13:17,spices,9
13:18,checkout,8
13:18,dairy,27
13:18,drinks,11
13:18,fruit,25
13:18,spices,10
13:19,checkout,4
13:19,dairy,28
13:19,drinks,14
13:19,fruit,27
13:19,spices,8
13:20,checkout,8
13:20,dairy,27
13:20,drinks,16
13:20,fruit,28
13:20,spices,10
13:21,checkout,14
13:21,dairy,26
13:21,drinks,19
13:21,fruit,21
13:21,spices,8
13:22,checkout,11
13:22,dairy,25
13:22,drinks,15
13:22,fruit,25
13:22,spices,8
13:23,checkout,12
13:23,dairy,26
13:23,drinks,12
13:23,fruit,19
13:23,spices,6
13:24,checkout,10
13:24,dairy,22
13:24,drinks,10
13:24,fruit,19
13:24,spices,11
13:25,checkout,10
13:25,dairy,22
13:25,drinks,12
13:25,fruit,18
13:25,spices,12
13:26,checkout,11
13:26,dairy,24
13:26,drinks,12
13:26,fruit,16
13:26,spices,14
13:27,checkout,9
13:27,dairy,20
13:27,drinks,16
13:27,fruit,15
13:27,spices,14
13:28,checkout,8
13:28,dairy,25
13:28,drinks,11
13:28,fruit,16
13:28,spices,12
13:29,checkout,13
13:29,dairy,23
13:29,drinks,10
13:29,fruit,19
13:29,spices,8
13:30,checkout,12
13:30,dairy,22
13:30,drinks,7
13:30,fruit,22
13:30,spices,9
13:31,checkout,13
13:31,dairy,24
13:31,drinks,7
13:31,fruit,21
13:31,spices,9
13:32,checkout,12
13:32,dairy,25
13:32,drinks,10
13:32,fruit,15
13:32,spices,6
13:33,checkout,13
13:33,dairy,20
13:33,drinks,7
13:33,fruit,14
13:33,spices,5
13:34,checkout,4
13:34,dairy,24
13:34,drinks,4
13:34,fruit,18
13:34,spices,10
13:35,checkout,11
13:35,dairy,23
13:35,drinks,6
13:35,fruit,15
13:35,spices,11
13:36,checkout,5
13:36,dairy,24
13:36,drinks,10
13:36,fruit,12
13:36,spices,8
13:37,checkout,9
13:37,dairy,23
13:37,drinks,9
13:37,fruit,19
13:37,spices,7
13:38,checkout,6
13:38,dairy,26
13:38,drinks,11
13:38,fruit,17
13:38,spices,8
13:39,checkout,10
13:39,dairy,26
13:39,drinks,6
13:39,fruit,21
13:39,spices,3
13:40,checkout,11
13:40,dairy,27
13:40,drinks,9
13:40,fruit,13
13:40,spices,1
13:41,checkout,4
13:41,dairy,26
13:41,drinks,10
13:41,fruit,14
13:41,spices,3
13:42,checkout,6
13:42,dairy,27
13:42,drinks,11
13:42,fruit,12
13:42,spices,3
13:43,checkout,7
13:43,dairy,21
13:43,drinks,9
13:43,fruit,17
13:43,spices,9
13:44,checkout,9
13:44,dairy,23
13:44,drinks,9
13:44,fruit,18
13:44,spices,2
13:45,checkout,5
13:45,dairy,21
13:45,drinks,12
13:45,fruit,17
13:45,spices,10
13:46,checkout,10
13:46,dairy,22
13:46,drinks,13
13:46,fruit,12
13:46,spices,10
13:47,checkout,11
13:47,dairy,18
13:47,drinks,5
13:47,fruit,18
13:47,spices,12
13:48,checkout,5
13:48,dairy,22
13:48,drinks,8
13:48,fruit,19
13:48,spices,8
13:49,checkout,10
13:49,dairy,19
13:49,drinks,7
13:49,fruit,17
13:49,spices,7
13:50,checkout,7
13:50,dairy,19
13:50,drinks,9
13:50,fruit,11
13:50,spices,8
13:51,checkout,9
13:51,dairy,19
13:51,drinks,8
13:51,fruit,15
13:51,spices,7
13:52,checkout,8
13:52,dairy,23
13:52,drinks,8
13:52,fruit,13
13:52,spices,9
13:53,checkout,8
13:53,dairy,28
13:53,drinks,8
13:53,fruit,7
13:53,spices,7
13:54,checkout,8
13:54,dairy,23
13:54,drinks,9
13:54,fruit,9
13:54,spices,10
13:55,checkout,7
13:55,dairy,21
13:55,drinks,11
13:55,fruit,12
13:55,spices,13
13:56,checkout,13
13:56,dairy,21
13:56,drinks,8
13:56,fruit,17
13:56,spices,9
13:57,checkout,7
13:57,dairy,21
13:57,drinks,11
13:57,fruit,16
13:57,spices,8
13:58,checkout,8
13:58,dairy,26
13:58,drinks,11
13:58,fruit,14
13:58,spices,8
13:59,checkout,10
13:59,dairy,25
13:59,drinks,6
13:59,fruit,15
13:59,spices,11
14:00,checkout,7
14:00,dairy,25
14:00,drinks,6
14:00,fruit,19
14:00,spices,8
14:01,checkout,7
14:01,dairy,24
14:01,drinks,9
14:01,fruit,13
14:01,spices,10
14:02,checkout,12
14:02,dairy,19
14:02,drinks,10
14:02,fruit,15
14:02,spices,6
14:03,checkout,9
14:03,dairy,16
14:03,drinks,12
14:03,fruit,11
14:03,spices,7
14:04,checkout,5
14:04,dairy,21
14:04,drinks,10
14:04,fruit,12
14:04,spices,7
14:05,checkout,10
14:05,dairy,17
14:05,drinks,8
14:05,fruit,11
14:05,spices,11
14:06,checkout,5
14:06,dairy,21
14:06,drinks,11
14:06,fruit,12
14:06,spices,6
14:07,checkout,9
14:07,dairy,18
14:07,drinks,11
14:07,fruit,13
14:07,spices,6
14:08,checkout,13
14:08,dairy,19
14:08,drinks,9
14:08,fruit,11
14:08,spices,5
14:09,checkout,8
14:09,dairy,20
14:09,drinks,9
14:09,fruit,10
14:09,spices,8
14:10,checkout,5
14:10,dairy,22
14:10,drinks,10
14:10,fruit,12
14:10,spices,5
14:11,checkout,8
14:11,dairy,21
14:11,drinks,15
14:11,fruit,12
14:11,spices,6
14:12,checkout,8
14:12,dairy,17
14:12,drinks,16
14:12,fruit,11
14:12,spices,8
14:13,checkout,11
14:13,dairy,17
14:13,drinks,12
14:13,fruit,9
14:13,spices,10
14:14,checkout,9
14:14,dairy,18
14:14,drinks,11
14:14,fruit,9
14:14,spices,3
14:15,checkout,8
14:15,dairy,16
14:15,drinks,8
14:15,fruit,8
14:15,spices,7
14:16,checkout,6
14:16,dairy,18
14:16,drinks,5
14:16,fruit,13
14:16,spices,9
14:17,checkout,6
14:17,dairy,19
14:17,drinks,5
14:17,fruit,14
14:17,spices,11
14:18,checkout,9
14:18,dairy,17
14:18,drinks,7
14:18,fruit,10
14:18,spices,7
14:19,checkout,4
14:19,dairy,20
14:19,drinks,8
14:19,fruit,7
14:19,spices,7
14:20,checkout,6
14:20,dairy,18
14:20,drinks,8
14:20,fruit,15
14:20,spices,8
14:21,checkout,9
14:21,dairy,18
14:21,drinks,13
14:21,fruit,12
14:21,spices,6
14:22,checkout,9
14:22,dairy,24
14:22,drinks,10
14:22,fruit,12
14:22,spices,9
14:23,checkout,7
14:23,dairy,24
14:23,drinks,9
14:23,fruit,16
14:23,spices,12
14:24,checkout,10
14:24,dairy,26
14:24,drinks,10
14:24,fruit,19
14:24,spices,5
14:25,checkout,9
14:25,dairy,26
14:25,drinks,6
14:25,fruit,19
14:25,spices,7
14:26,checkout,7
14:26,dairy,21
14:26,drinks,8
14:26,fruit,15
14:26,spices,7
14:27,checkout,11
14:27,dairy,19
14:27,drinks,8
14:27,fruit,11
14:27,spices,11
14:28,checkout,2
14:28,dairy,23
14:28,drinks,10
14:28,fruit,14
14:28,spices,10
14:29,checkout,9
14:29,dairy,23
14:29,drinks,9
14:29,fruit,14
14:29,spices,14
14:30,checkout,12
14:30,dairy,25
14:30,drinks,5
14:30,fruit,20
14:30,spices,11
14:31,checkout,10
14:31,dairy,25
14:31,drinks,8
14:31,fruit,19
14:31,spices,5
14:32,checkout,10
14:32,dairy,21
14:32,drinks,7
14:32,fruit,21
14:32,spices,3
14:33,checkout,12
14:33,dairy,23
14:33,drinks,10
14:33,fruit,11
14:33,spices,2
14:34,checkout,5
14:34,dairy,26
14:34,drinks,10
14:34,fruit,11
14:34,spices,5
14:35,checkout,5
14:35,dairy,22
14:35,drinks,8
14:35,fruit,17
14:35,spices,6
14:36,checkout,7
14:36,dairy,22
14:36,drinks,7
14:36,fruit,19
14:36,spices,6
14:37,checkout,12
14:37,dairy,20
14:37,drinks,7
14:37,fruit,9
14:37,spices,8
14:38,checkout,5
14:38,dairy,23
14:38,drinks,8
14:38,fruit,11
14:38,spices,15
14:39,checkout,11
14:39,dairy,22
14:39,drinks,9
14:39,fruit,10
14:39,spices,8
14:40,checkout,4
14:40,dairy,23
14:40,drinks,11
14:40,fruit,16
14:40,spices,14
14:41,checkout,4
14:41,dairy,27
14:41,drinks,11
14:41,fruit,16
14:41,spices,14
14:42,checkout,11
14:42,dairy,27
14:42,drinks,14
14:42,fruit,14
14:42,spices,7
14:43,checkout,6
14:43,dairy,33
14:43,drinks,15
14:43,fruit,14
14:43,spices,10
14:44,checkout,9
14:44,dairy,28
14:44,drinks,19
14:44,fruit,15
14:44,spices,13
14:45,checkout,8
14:45,dairy,24
14:45,drinks,12
14:45,fruit,23
14:45,spices,21
14:46,checkout,11
14:46,dairy,31
14:46,drinks,15
14:46,fruit,18
14:46,spices,12
14:47,checkout,10
14:47,dairy,28
14:47,drinks,14
14:47,fruit,20
14:47,spices,7
14:48,checkout,17
14:48,dairy,23
14:48,drinks,13
14:48,fruit,18
14:48,spices,3
14:49,checkout,12
14:49,dairy,25
14:49,drinks,9
14:49,fruit,12
14:49,spices,1
14:50,checkout,8
14:50,dairy,21
14:50,drinks,7
14:50,fruit,10
14:50,spices,7
14:51,checkout,6
14:51,dairy,22
14:51,drinks,7
14:51,fruit,15
14:51,spices,8
14:52,checkout,3
14:52,dairy,23
14:52,drinks,13
14:52,fruit,19
14:52,spices,5
14:53,checkout,15
14:53,dairy,22
14:53,drinks,7
14:53,fruit,16
14:53,spices,4
14:54,checkout,9
14:54,dairy,19
14:54,drinks,7
14:54,fruit,9
14:54,spices,7
14:55,checkout,7
14:55,dairy,16
14:55,drinks,6
14:55,fruit,13
14:55,spices,9
14:56,checkout,9
14:56,dairy,16
14:56,drinks,11
14:56,fruit,7
14:56,spices,6
14:57,checkout,9
14:57,dairy,13
14:57,drinks,10
14:57,fruit,8
14:57,spices,5
14:58,checkout,7
14:58,dairy,16
14:58,drinks,9
14:58,fruit,6
14:58,spices,6
14:59,checkout,4
14:59,dairy,17
14:59,drinks,12
14:59,fruit,13
14:59,spices,4
15:00,checkout,10
15:00,dairy,19
15:00,drinks,10
15:00,fruit,13
15:00,spices,6
15:01,checkout,6
15:01,dairy,18
15:01,drinks,8
15:01,fruit,12
15:01,spices,8
15:02,checkout,8
15:02,dairy,18
15:02,drinks,6
15:02,fruit,14
15:02,spices,7
15:03,checkout,3
15:03,dairy,17
15:03,drinks,8
15:03,fruit,17
15:03,spices,8
15:04,checkout,7
15:04,dairy,20
15:04,drinks,8
15:04,fruit,15
15:04,spices,4
15:05,checkout,7
15:05,dairy,18
15:05,drinks,8
15:05,fruit,16
15:05,spices,6
15:06,checkout,6
15:06,dairy,22
15:06,drinks,7
15:06,fruit,17
15:06,spices,4
15:07,checkout,14
15:07,dairy,13
15:07,drinks,6
15:07,fruit,17
15:07,spices,5
15:08,checkout,10
15:08,dairy,13
15:08,drinks,6
15:08,fruit,19
15:08,spices,7
15:09,checkout,6
15:09,dairy,15
15:09,drinks,12
15:09,fruit,16
15:09,spices,7
15:10,checkout,6
15:10,dairy,12
15:10,drinks,15
15:10,fruit,20
15:10,spices,8
15:11,checkout,12
15:11,dairy,15
15:11,drinks,14
15:11,fruit,16
15:11,spices,3
15:12,checkout,7
15:12,dairy,20
15:12,drinks,10
15:12,fruit,16
15:12,spices,4
15:13,checkout,9
15:13,dairy,20
15:13,drinks,13
15:13,fruit,11
15:13,spices,3
15:14,checkout,7
15:14,dairy,19
15:14,drinks,8
15:14,fruit,14
15:14,spices,4
15:15,checkout,4
15:15,dairy,24
15:15,drinks,7
15:15,fruit,19
15:15,spices,1
15:16,checkout,6
15:16,dairy,21
15:16,drinks,7
15:16,fruit,15
15:16,spices,9
15:17,checkout,8
15:17,dairy,22
15:17,drinks,7
15:17,fruit,13
15:17,spices,6
15:18,checkout,6
15:18,dairy,24
15:18,drinks,6
15:18,fruit,14
15:18,spices,6
15:19,checkout,12
15:19,dairy,21
15:19,drinks,4
15:19,fruit,12
15:19,spices,7
15:20,checkout,6
15:20,dairy,18
15:20,drinks,9
15:20,fruit,15
15:20,spices,3
15:21,checkout,8
15:21,dairy,18
15:21,drinks,7
15:21,fruit,17
15:21,spices,1
15:22,checkout,12
15:22,dairy,18
15:22,drinks,5
15:22,fruit,9
15:22,spices,5
15:23,checkout,3
15:23,dairy,25
15:23,drinks,7
15:23,fruit,9
15:23,spices,4
15:24,checkout,4
15:24,dairy,22
15:24,drinks,6
15:24,fruit,16
15:24,spices,5
15:25,checkout,9
15:25,dairy,21
15:25,drinks,2
15:25,fruit,15
15:25,spices,8
15:26,checkout,7
15:26,dairy,17
15:26,drinks,4
15:26,fruit,14
15:26,spices,8
15:27,checkout,8
15:27,dairy,15
15:27,drinks,9
15:27,fruit,14
15:27,spices,5
15:28,checkout,6
15:28,dairy,14
15:28,drinks,14
15:28,fruit,13
15:28,spices,4
15:29,checkout,10
15:29,dairy,14
15:29,drinks,9
15:29,fruit,14
15:29,spices,6
15:30,checkout,10
15:30,dairy,13
15:30,drinks,6
15:30,fruit,12
15:30,spices,4
15:31,checkout,5
15:31,dairy,11
15:31,drinks,7
15:31,fruit,11
15:31,spices,2
15:32,checkout,2
15:32,dairy,10
15:32,drinks,9
15:32,fruit,9
15:32,spices,6
15:33,checkout,3
15:33,dairy,16
15:33,drinks,10
15:33,fruit,8
15:33,spices,5
15:34,checkout,5
15:34,dairy,21
15:34,drinks,10
15:34,fruit,9
15:34,spices,4
15:35,checkout,11
15:35,dairy,18
15:35,drinks,3
15:35,fruit,9
15:35,spices,5
15:36,checkout,4
15:36,dairy,13
15:36,drinks,3
15:36,fruit,16
15:36,spices,5
15:37,checkout,3
15:37,dairy,12
15:37,drinks,4
15:37,fruit,17
15:37,spices,4
15:38,checkout,6
15:38,dairy,9
15:38,drinks,4
15:38,fruit,16
15:38,spices,5
15:39,checkout,3
15:39,dairy,11
15:39,drinks,6
15:39,fruit,16
15:39,spices,2
15:40,checkout,4
15:40,dairy,12
15:40,drinks,7
15:40,fruit,15
15:40,spices,7
15:41,checkout,6
15:41,dairy,14
15:41,drinks,10
15:41,fruit,16
15:41,spices,7
15:42,checkout,7
15:42,dairy,13
15:42,drinks,16
15:42,fruit,12
15:42,spices,4
15:43,checkout,6
15:43,dairy,18
15:43,drinks,10
15:43,fruit,12
15:43,spices,5
15:44,checkout,10
15:44,dairy,16
15:44,drinks,7
15:44,fruit,14
15:44,spices,5
15:45,checkout,5
15:45,dairy,18
15:45,drinks,7
15:45,fruit,14
15:45,spices,10
15:46,checkout,9
15:46,dairy,24
15:46,drinks,5
15:46,fruit,10
15:46,spices,9
15:47,checkout,7
15:47,dairy,22
15:47,drinks,10
15:47,fruit,16
15:47,spices,3
15:48,checkout,10
15:48,dairy,17
15:48,drinks,7
15:48,fruit,14
15:48,spices,3
15:49,checkout,5
15:49,dairy,19
15:49,drinks,5
15:49,fruit,16
15:49,spices,3
15:50,checkout,7
15:50,dairy,18
15:50,drinks,7
15:50,fruit,13
15:50,spices,3
15:51,checkout,6
15:51,dairy,14
15:51,drinks,6
15:51,fruit,13
15:51,spices,4
15:52,checkout,9
15:52,dairy,11
15:52,drinks,7
15:52,fruit,9
15:52,spices,4
15:53,checkout,5
15:53,dairy,10
15:53,drinks,3
15:53,fruit,9
15:53,spices,6
15:54,checkout,7
15:54,dairy,14
15:54,drinks,3
15:54,fruit,10
15:54,spices,4
15:55,checkout,6
15:55,dairy,14
15:55,drinks,4
15:55,fruit,11
15:55,spices,5
15:56,checkout,6
15:56,dairy,15
15:56,drinks,5
15:56,fruit,10
15:56,spices,3
15:57,checkout,5
15:57,dairy,13
15:57,drinks,8
15:57,fruit,9
15:57,spices,5
15:58,checkout,8
15:58,dairy,9
15:58,drinks,12
15:58,fruit,8
15:58,spices,4
15:59,checkout,5
15:59,dairy,9
15:59,drinks,9
15:59,fruit,8
15:59,spices,7
16:00,checkout,8
16:00,dairy,16
16:00,drinks,9
16:00,fruit,9
16:00,spices,3
16:01,checkout,4
16:01,dairy,16
16:01,drinks,11
16:01,fruit,12
16:01,spices,5
16:02,checkout,2
16:02,dairy,14
16:02,drinks,11
16:02,fruit,16
16:02,spices,7
16:03,checkout,6
16:03,dairy,18
16:03,drinks,11
16:03,fruit,15
16:03,spices,9
16:04,checkout,8
16:04,dairy,23
16:04,drinks,11
16:04,fruit,16
16:04,spices,7
16:05,checkout,7
16:05,dairy,22
16:05,drinks,12
16:05,fruit,18
16:05,spices,3
16:06,checkout,9
16:06,dairy,19
16:06,drinks,10
16:06,fruit,17
16:06,spices,7
16:07,checkout,13
16:07,dairy,17
16:07,drinks,7
16:07,fruit,14
16:07,spices,5
16:08,checkout,5
16:08,dairy,21
16:08,drinks,3
16:08,fruit,10
16:08,spices,6
16:09,checkout,8
16:09,dairy,21
16:09,drinks,5
16:09,fruit,7
16:09,spices,5
16:10,checkout,8
16:10,dairy,19
16:10,drinks,9
16:10,fruit,7
16:10,spices,9
16:11,checkout,5
16:11,dairy,20
16:11,drinks,11
16:11,fruit,10
16:11,spices,4
16:12,checkout,8
16:12,dairy,22
16:12,drinks,8
16:12,fruit,12
16:12,spices,5
16:13,checkout,10
16:13,dairy,17
16:13,drinks,8
16:13,fruit,13
16:13,spices,8
16:14,checkout,14
16:14,dairy,16
16:14,drinks,8
16:14,fruit,10
16:14,spices,4
16:15,checkout,2
16:15,dairy,17
16:15,drinks,7
16:15,fruit,19
16:15,spices,6
16:16,checkout,7
16:16,dairy,25
16:16,drinks,8
16:16,fruit,16
16:16,spices,3
16:17,checkout,11
16:17,dairy,33
16:17,drinks,7
16:17,fruit,14
16:17,spices,5
16:18,checkout,9
16:18,dairy,26
16:18,drinks,10
16:18,fruit,10
16:18,spices,6
16:19,checkout,8
16:19,dairy,21
16:19,drinks,12
16:19,fruit,13
16:19,spices,8
16:20,checkout,8
16:20,dairy,16
16:20,drinks,12
16:20,fruit,15
16:20,spices,9
16:21,checkout,13
16:21,dairy,18
16:21,drinks,8
16:21,fruit,9
16:21,spices,6
16:22,checkout,6
16:22,dairy,17
16:22,drinks,9
16:22,fruit,9
16:22,spices,6
16:23,checkout,7
16:23,dairy,19
16:23,drinks,11
16:23,fruit,9
16:23,spices,6
16:24,checkout,6
16:24,dairy,16
16:24,drinks,11
16:24,fruit,14
16:24,spices,8
16:25,checkout,9
16:25,dairy,17
16:25,drinks,11
16:25,fruit,15
16:25,spices,5
16:26,checkout,6
16:26,dairy,18
16:26,drinks,12
16:26,fruit,16
16:26,spices,3
16:27,checkout,9
16:27,dairy,15
16:27,drinks,12
16:27,fruit,15
16:27,spices,4
16:28,checkout,7
16:28,dairy,12
16:28,drinks,17
16:28,fruit,11
16:28,spices,3
16:29,checkout,7
16:29,dairy,17
16:29,drinks,15
16:29,fruit,12
16:29,spices,7
16:30,checkout,9
16:30,dairy,17
16:30,drinks,11
16:30,fruit,14
16:30,spices,9
